movieId,title,genres,actors,rating
1867,Tarzan and the Lost City (1998),Action|Adventure,Angelina Jolie,7.8
1869,Black Dog (1998),Action|Thriller,Al Pacino,6.9
1870,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama,Meryl Streep,4.4
1871,"Friend of the Deceased, A (Priyatel pokonika) (1997)",Comedy|Drama,"Jennifer Lawrence, Robert De Niro, Leonardo DiCaprio",6.3
1872,Go Now (1995),Drama,Tom Cruise,9.5
1873,"Misérables, Les (1998)",Crime|Drama|Romance|War,"Audrey Hepburn, Martin Scorsese",7.0
1874,Still Breathing (1997),Comedy|Romance,"Denzel Washington, Audrey Hepburn",3.5
1875,Clockwatchers (1997),Comedy,Brad Pitt,3.8
1876,Deep Impact (1998),Drama|Sci-Fi|Thriller,Jack Nicholson,8.1
1877,Little Men (1998),Drama,"Jennifer Lawrence, Scarlett Johansson, Christopher Nolan",7.1
1878,Woo (1998),Comedy|Romance,"Johnny Depp, Robert De Niro",3.7
1879,"Hanging Garden, The (1997)",Drama|Romance,"Martin Scorsese, Tom Hanks, Clint Eastwood",7.9
1880,Lawn Dogs (1997),Drama,Denzel Washington,7.0
1881,Quest for Camelot (1998),Adventure|Animation|Children|Fantasy|Musical,"Jennifer Lawrence, Clint Eastwood, Christopher Nolan",6.2
1882,Godzilla (1998),Action|Sci-Fi|Thriller,"Brad Pitt, Morgan Freeman, Tom Cruise",8.7
1883,Bulworth (1998),Comedy|Drama|Romance,Angelina Jolie,4.8
1884,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama,"Angelina Jolie, Brad Pitt",9.6
1885,"Opposite of Sex, The (1998)",Comedy|Drama|Romance,Tom Cruise,3.8
1886,I Got the Hook Up (1998),Comedy,Al Pacino,3.9
1887,Almost Heroes (1998),Adventure|Comedy|Western,"Tom Cruise, Leonardo DiCaprio, Brad Pitt",5.5
1888,Hope Floats (1998),Comedy|Drama|Romance,"Tom Hanks, Martin Scorsese, Emma Watson",3.3
1889,Insomnia (1997),Drama|Mystery|Thriller,Johnny Depp,7.7
1890,Little Boy Blue (1997),Drama,"Audrey Hepburn, Denzel Washington",6.6
1891,"Ugly, The (1997)",Horror|Thriller,Christopher Nolan,9.4
1892,"Perfect Murder, A (1998)",Thriller,"Tom Cruise, Tom Hanks, Meryl Streep",6.5
1893,Beyond Silence (Jenseits der Stille) (1996),Drama,Steven Spielberg,5.2
1894,Six Days Seven Nights (1998),Adventure|Comedy|Romance,"Clint Eastwood, Audrey Hepburn, Scarlett Johansson",7.0
1895,Can't Hardly Wait (1998),Comedy|Drama|Romance,"Brad Pitt, Christopher Nolan, Angelina Jolie",5.7
1896,Cousin Bette (1998),Comedy,Brad Pitt,9.3
1897,High Art (1998),Drama|Romance,"Johnny Depp, Meryl Streep",3.1
1898,"Land Girls, The (1998)",Drama|War,"Brad Pitt, Audrey Hepburn, Al Pacino",7.0
1899,Passion in the Desert (1998),Adventure|Drama,"Steven Spielberg, Morgan Freeman, Tom Hanks",9.5
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Comedy|Drama,Steven Spielberg,7.9
1901,Dear Jesse (1997),Documentary,Christopher Nolan,7.2
1902,Dream for an Insomniac (1996),Drama|Romance,"Audrey Hepburn, Meryl Streep, Brad Pitt",9.5
1903,Hav Plenty (1997),Comedy,"Johnny Depp, Christopher Nolan, Angelina Jolie",6.4
1904,Henry Fool (1997),Comedy|Drama,"Angelina Jolie, Christopher Nolan",5.6
1905,Marie from the Bay of Angels (Marie Baie Des Anges) (1997),Drama,"Denzel Washington, Al Pacino",5.2
1906,Mr. Jealousy (1997),Comedy|Romance,Jennifer Lawrence,3.6
1907,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance,"Emma Watson, Christopher Nolan, Martin Scorsese",6.2
1908,Resurrection Man (1998),Drama|Thriller,"Martin Scorsese, Angelina Jolie, Jack Nicholson",8.1
1909,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller,Martin Scorsese,5.5
1910,I Went Down (1997),Comedy|Crime|Drama,"Tom Hanks, Clint Eastwood, Scarlett Johansson",6.6
1911,Dr. Dolittle (1998),Comedy,"Jennifer Lawrence, Leonardo DiCaprio",9.7
1912,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller,"Steven Spielberg, Robert De Niro",6.3
1913,Picnic at Hanging Rock (1975),Drama|Mystery,"Christopher Nolan, Tom Cruise, Martin Scorsese",6.9
1914,Smoke Signals (1998),Comedy|Drama,"Al Pacino, Denzel Washington, Tom Cruise",7.5
1915,Voyage to the Beginning of the World (Viagem ao Princípio do Mundo) (1997),Drama,"Denzel Washington, Robert De Niro",3.0
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance,Jack Nicholson,4.5
1917,Armageddon (1998),Action|Romance|Sci-Fi|Thriller,"Tom Cruise, Meryl Streep",10.0
1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller,"Johnny Depp, Meryl Streep",5.2
1919,Madeline (1998),Children|Comedy,"Al Pacino, Angelina Jolie",9.7
1920,Small Soldiers (1998),Animation|Children|Fantasy|War,"Johnny Depp, Clint Eastwood, Brad Pitt",7.5
1921,Pi (1998),Drama|Sci-Fi|Thriller,"Tom Cruise, Al Pacino, Audrey Hepburn",7.0
1922,Whatever (1998),Drama,"Al Pacino, Steven Spielberg",4.9
1923,There's Something About Mary (1998),Comedy|Romance,"Jennifer Lawrence, Denzel Washington, Scarlett Johansson",9.4
1924,Plan 9 from Outer Space (1959),Horror|Sci-Fi,Al Pacino,4.7
1925,Wings (1927),Action|Drama|Romance|War,"Tom Hanks, Angelina Jolie, Christopher Nolan",6.5
1926,"Broadway Melody, The (1929)",Musical,Robert De Niro,7.3
1927,All Quiet on the Western Front (1930),Action|Drama|War,"Johnny Depp, Angelina Jolie",7.6
1928,Cimarron (1931),Drama|Western,Steven Spielberg,9.4
1929,Grand Hotel (1932),Drama|Romance,Steven Spielberg,3.4
1930,Cavalcade (1933),Drama|Romance|War,Tom Hanks,6.9
1931,Mutiny on the Bounty (1935),Adventure|Drama,Morgan Freeman,4.0
1932,"Great Ziegfeld, The (1936)",Drama|Musical,"Audrey Hepburn, Christopher Nolan",8.5
1933,"Life of Emile Zola, The (1937)",Drama,"Johnny Depp, Brad Pitt",4.8
1934,You Can't Take It with You (1938),Comedy|Romance,Morgan Freeman,9.3
1935,How Green Was My Valley (1941),Drama|Musical|Romance,Steven Spielberg,4.0
1936,Mrs. Miniver (1942),Drama|War,"Leonardo DiCaprio, Martin Scorsese",6.4
1937,Going My Way (1944),Comedy|Drama|Musical,"Clint Eastwood, Martin Scorsese, Leonardo DiCaprio",6.2
1938,"Lost Weekend, The (1945)",Drama,"Christopher Nolan, Meryl Streep, Jack Nicholson",7.9
1939,"Best Years of Our Lives, The (1946)",Drama|War,"Emma Watson, Martin Scorsese, Tom Cruise",3.3
1940,Gentleman's Agreement (1947),Drama,Scarlett Johansson,5.8
1941,Hamlet (1948),Drama,"Robert De Niro, Christopher Nolan, Angelina Jolie",7.2
1942,All the King's Men (1949),Drama,"Tom Hanks, Clint Eastwood",6.3
1943,"Greatest Show on Earth, The (1952)",Drama,Robert De Niro,4.8
1944,From Here to Eternity (1953),Drama|Romance|War,Christopher Nolan,7.6
1945,On the Waterfront (1954),Crime|Drama,Martin Scorsese,5.7
1946,Marty (1955),Drama|Romance,"Denzel Washington, Martin Scorsese",3.2
1947,West Side Story (1961),Drama|Musical|Romance,"Scarlett Johansson, Jennifer Lawrence",3.7
1948,Tom Jones (1963),Adventure|Comedy|Romance,"Tom Cruise, Jennifer Lawrence, Steven Spielberg",5.8
1949,"Man for All Seasons, A (1966)",Drama,"Scarlett Johansson, Leonardo DiCaprio, Jennifer Lawrence",8.8
1950,In the Heat of the Night (1967),Drama|Mystery,Meryl Streep,7.0
1951,Oliver! (1968),Drama|Musical,"Tom Cruise, Meryl Streep",8.7
1952,Midnight Cowboy (1969),Drama,"Scarlett Johansson, Tom Hanks",3.8
1953,"French Connection, The (1971)",Action|Crime|Thriller,"Brad Pitt, Johnny Depp, Al Pacino",8.9
1954,Rocky (1976),Drama,"Leonardo DiCaprio, Meryl Streep, Robert De Niro",7.6
1955,Kramer vs. Kramer (1979),Drama,"Leonardo DiCaprio, Tom Cruise, Al Pacino",3.5
1956,Ordinary People (1980),Drama,"Clint Eastwood, Morgan Freeman",7.6
1957,Chariots of Fire (1981),Drama,"Scarlett Johansson, Emma Watson, Steven Spielberg",5.3
1958,Terms of Endearment (1983),Comedy|Drama,Meryl Streep,3.5
1959,Out of Africa (1985),Drama|Romance,"Tom Hanks, Audrey Hepburn",3.8
1960,"Last Emperor, The (1987)",Drama,"Martin Scorsese, Audrey Hepburn",6.6
1961,Rain Man (1988),Drama,"Brad Pitt, Leonardo DiCaprio",6.2
1962,Driving Miss Daisy (1989),Drama,Denzel Washington,6.8
1963,Take the Money and Run (1969),Comedy|Crime,"Jennifer Lawrence, Clint Eastwood",5.5
1964,Klute (1971),Drama|Mystery,"Meryl Streep, Denzel Washington",4.4
1965,Repo Man (1984),Comedy|Sci-Fi,"Tom Hanks, Steven Spielberg, Leonardo DiCaprio",7.1
1966,Metropolitan (1990),Comedy,"Robert De Niro, Johnny Depp, Morgan Freeman",5.2
1967,Labyrinth (1986),Adventure|Fantasy|Musical,"Tom Hanks, Clint Eastwood, Angelina Jolie",7.1
1968,"Breakfast Club, The (1985)",Comedy|Drama,"Robert De Niro, Christopher Nolan",4.8
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror,"Brad Pitt, Audrey Hepburn",8.2
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller,Clint Eastwood,9.4
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror|Thriller,Jennifer Lawrence,8.1
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,"Al Pacino, Brad Pitt",8.0
1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",Horror,Jennifer Lawrence,4.9
1974,Friday the 13th (1980),Horror|Mystery|Thriller,"Angelina Jolie, Tom Hanks",6.5
1975,Friday the 13th Part 2 (1981),Horror,"Denzel Washington, Meryl Streep",7.7
1976,Friday the 13th Part 3: 3D (1982),Horror,"Leonardo DiCaprio, Al Pacino, Tom Cruise",5.2
1977,Friday the 13th Part IV: The Final Chapter (1984),Horror,"Christopher Nolan, Robert De Niro, Brad Pitt",3.9
1978,Friday the 13th Part V: A New Beginning (1985),Horror,"Tom Cruise, Tom Hanks, Meryl Streep",3.5
1979,Friday the 13th Part VI: Jason Lives (1986),Horror,"Jack Nicholson, Johnny Depp, Emma Watson",5.2
1980,Friday the 13th Part VII: The New Blood (1988),Horror,Al Pacino,7.3
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,Scarlett Johansson,5.2
1982,Halloween (1978),Horror,"Christopher Nolan, Emma Watson",6.9
1983,Halloween II (1981),Horror,"Robert De Niro, Angelina Jolie",8.3
1984,Halloween III: Season of the Witch (1982),Horror,"Angelina Jolie, Emma Watson, Tom Cruise",9.1
1985,Halloween 4: The Return of Michael Myers (1988),Horror,Denzel Washington,9.0
1986,Halloween 5: The Revenge of Michael Myers (1989),Horror,"Steven Spielberg, Jack Nicholson, Clint Eastwood",3.2
1987,Prom Night (1980),Horror,"Christopher Nolan, Al Pacino",4.1
1988,Prom Night II (1987),Horror|Thriller,"Emma Watson, Morgan Freeman",8.9
1989,Prom Night III: The Last Kiss (1989),Horror,Johnny Depp,4.1
1990,Prom Night IV: Deliver Us From Evil (1992),Horror,"Emma Watson, Robert De Niro",7.1
1991,Child's Play (1988),Horror|Thriller,"Al Pacino, Martin Scorsese, Leonardo DiCaprio",8.2
1992,Child's Play 2 (1990),Horror|Thriller,"Tom Hanks, Robert De Niro",7.9
1993,Child's Play 3 (1991),Comedy|Horror|Thriller,"Steven Spielberg, Leonardo DiCaprio, Denzel Washington",3.1
1994,Poltergeist (1982),Horror|Thriller,"Steven Spielberg, Clint Eastwood",8.7
1995,Poltergeist II: The Other Side (1986),Horror|Thriller,Audrey Hepburn,4.5
1996,Poltergeist III (1988),Horror|Thriller,"Jack Nicholson, Steven Spielberg",7.2
1997,"Exorcist, The (1973)",Horror|Mystery,"Angelina Jolie, Brad Pitt",9.8
1998,Exorcist II: The Heretic (1977),Horror,"Al Pacino, Jennifer Lawrence, Clint Eastwood",4.7
1999,"Exorcist III, The (1990)",Horror,Jennifer Lawrence,6.2
2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,Robert De Niro,8.0
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,"Angelina Jolie, Al Pacino",4.1
2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,"Scarlett Johansson, Audrey Hepburn",9.9
2003,Gremlins (1984),Comedy|Horror,Jennifer Lawrence,4.1
2004,Gremlins 2: The New Batch (1990),Comedy|Horror,"Al Pacino, Christopher Nolan",7.1
2005,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy,"Clint Eastwood, Martin Scorsese, Johnny Depp",7.3
2006,"Mask of Zorro, The (1998)",Action|Comedy|Romance,"Clint Eastwood, Denzel Washington",6.0
2007,Polish Wedding (1998),Comedy,"Jennifer Lawrence, Leonardo DiCaprio, Tom Cruise",8.3
2008,"This World, Then the Fireworks (1997)",Crime|Drama|Film-Noir,"Clint Eastwood, Steven Spielberg",4.5
2009,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller,"Morgan Freeman, Jack Nicholson, Meryl Streep",6.9
2010,Metropolis (1927),Drama|Sci-Fi,Brad Pitt,6.3
2011,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi,"Robert De Niro, Christopher Nolan",8.4
2012,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western,Johnny Depp,4.1
2013,"Poseidon Adventure, The (1972)",Action|Adventure|Drama,"Leonardo DiCaprio, Jennifer Lawrence, Tom Hanks",7.2
2014,Freaky Friday (1977),Children|Comedy|Fantasy,"Meryl Streep, Al Pacino, Emma Watson",7.6
2015,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy,"Audrey Hepburn, Martin Scorsese",4.5
2016,"Apple Dumpling Gang Rides Again, The (1979)",Children|Comedy|Western,Audrey Hepburn,6.5
2017,Babes in Toyland (1961),Children|Fantasy|Musical,Tom Hanks,3.7
2018,Bambi (1942),Animation|Children|Drama,"Jack Nicholson, Martin Scorsese",5.4
2019,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama,Audrey Hepburn,4.7
2020,Dangerous Liaisons (1988),Drama|Romance,"Emma Watson, Leonardo DiCaprio, Tom Cruise",6.5
2021,Dune (1984),Adventure|Sci-Fi,Steven Spielberg,3.9
2022,"Last Temptation of Christ, The (1988)",Drama,"Audrey Hepburn, Johnny Depp, Tom Cruise",4.4
2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,"Morgan Freeman, Brad Pitt",6.1
2024,"Rapture, The (1991)",Drama|Mystery,"Emma Watson, Robert De Niro",3.4
2025,Lolita (1997),Drama|Romance,"Emma Watson, Clint Eastwood, Leonardo DiCaprio",7.3
2026,Disturbing Behavior (1998),Horror|Thriller,"Christopher Nolan, Angelina Jolie, Denzel Washington",6.3
2027,Jane Austen's Mafia! (1998),Comedy|Crime,"Tom Hanks, Jennifer Lawrence",9.1
2028,Saving Private Ryan (1998),Action|Drama|War,"Emma Watson, Tom Cruise",6.5
2029,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,Meryl Streep,9.4
2030,East Palace West Palace (Dong gong xi gong) (1997),Drama,"Meryl Streep, Al Pacino, Clint Eastwood",5.2
2031,"Million Dollar Duck, The (a.k.a. $1,000,000 Duck) (1971)",Children|Comedy,"Christopher Nolan, Brad Pitt, Steven Spielberg",4.6
2032,"Barefoot Executive, The (1971)",Children|Comedy,"Steven Spielberg, Meryl Streep, Jack Nicholson",6.8
2033,"Black Cauldron, The (1985)",Adventure|Animation|Children|Fantasy,"Tom Cruise, Clint Eastwood, Scarlett Johansson",6.1
2034,"Black Hole, The (1979)",Children|Sci-Fi,"Scarlett Johansson, Clint Eastwood",9.0
2035,Blackbeard's Ghost (1968),Children|Comedy,"Emma Watson, Johnny Depp, Denzel Washington",6.2
2036,Blank Check (1994),Children|Comedy,"Martin Scorsese, Jack Nicholson, Scarlett Johansson",4.3
2037,Candleshoe (1977),Adventure|Children|Comedy,Angelina Jolie,3.9
2038,"Cat from Outer Space, The (1978)",Children|Comedy|Sci-Fi,Morgan Freeman,6.4
2039,Cheetah (1989),Adventure|Children,"Emma Watson, Martin Scorsese",9.4
2040,"Computer Wore Tennis Shoes, The (1969)",Children|Comedy,Morgan Freeman,6.7
2041,Condorman (1981),Action|Adventure|Children|Comedy,"Meryl Streep, Tom Cruise, Robert De Niro",8.8
2042,D2: The Mighty Ducks (1994),Children|Comedy,Steven Spielberg,9.0
2043,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy,"Robert De Niro, Jack Nicholson",4.8
2044,"Devil and Max Devlin, The (1981)",Comedy|Fantasy,"Tom Hanks, Audrey Hepburn",6.2
2045,"Far Off Place, A (1993)",Adventure|Children|Drama|Romance,Scarlett Johansson,3.9
2046,Flight of the Navigator (1986),Adventure|Children|Sci-Fi,Denzel Washington,8.4
2047,"Gnome-Mobile, The (1967)",Adventure|Children|Fantasy|Musical,"Martin Scorsese, Clint Eastwood",6.2
2048,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime,"Steven Spielberg, Leonardo DiCaprio, Brad Pitt",5.6
2049,"Happiest Millionaire, The (1967)",Comedy|Musical,"Johnny Depp, Tom Cruise, Denzel Washington",8.1
2050,Herbie Goes Bananas (1980),Adventure|Children|Comedy,"Audrey Hepburn, Angelina Jolie, Robert De Niro",5.2
2051,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy,"Robert De Niro, Brad Pitt",4.1
2052,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror,"Robert De Niro, Martin Scorsese, Angelina Jolie",7.8
2053,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi,"Johnny Depp, Emma Watson, Steven Spielberg",9.9
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,"Leonardo DiCaprio, Steven Spielberg, Christopher Nolan",9.2
2055,Hot Lead and Cold Feet (1978),Action|Comedy|Western,Morgan Freeman,4.2
2056,In Search of the Castaways (1962),Adventure|Children,"Denzel Washington, Audrey Hepburn, Tom Cruise",3.7
2057,"Incredible Journey, The (1963)",Adventure|Children,Denzel Washington,9.8
2058,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller,Scarlett Johansson,7.7
2059,"Parent Trap, The (1998)",Children|Comedy|Romance,"Al Pacino, Brad Pitt, Emma Watson",9.4
2060,BASEketball (1998),Comedy,Angelina Jolie,5.0
2061,Full Tilt Boogie (1997),Documentary,"Meryl Streep, Jennifer Lawrence, Jack Nicholson",4.3
2062,"Governess, The (1998)",Drama|Romance,Johnny Depp,8.5
2063,"Seventh Heaven (Septième ciel, Le) (1997)",Drama|Romance,"Tom Hanks, Brad Pitt",8.0
2064,Roger & Me (1989),Documentary,"Martin Scorsese, Clint Eastwood, Audrey Hepburn",4.6
2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance,"Al Pacino, Tom Hanks, Leonardo DiCaprio",4.9
2066,Out of the Past (1947),Film-Noir,"Scarlett Johansson, Denzel Washington",6.6
2067,Doctor Zhivago (1965),Drama|Romance|War,"Denzel Washington, Morgan Freeman",7.9
2068,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery,"Audrey Hepburn, Brad Pitt",4.3
2069,"Trip to Bountiful, The (1985)",Drama,"Morgan Freeman, Jennifer Lawrence",8.8
2070,Tender Mercies (1983),Drama|Romance|Western,"Christopher Nolan, Leonardo DiCaprio",9.4
2071,And the Band Played On (1993),Drama,Steven Spielberg,9.6
2072,"'burbs, The (1989)",Comedy,"Angelina Jolie, Jack Nicholson",4.5
2073,Fandango (1985),Comedy,Martin Scorsese,6.4
2074,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance,"Morgan Freeman, Jennifer Lawrence, Steven Spielberg",8.6
2075,Mephisto (1981),Drama|War,"Tom Hanks, Angelina Jolie, Johnny Depp",8.4
2076,Blue Velvet (1986),Drama|Mystery|Thriller,Tom Cruise,7.4
2077,"Journey of Natty Gann, The (1985)",Adventure|Children,"Tom Hanks, Brad Pitt",3.9
2078,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,"Jack Nicholson, Al Pacino, Tom Hanks",7.6
2079,Kidnapped (1960),Adventure|Children|Drama,Christopher Nolan,7.6
2080,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,Denzel Washington,6.7
2081,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,"Steven Spielberg, Audrey Hepburn, Morgan Freeman",6.2
2082,"Mighty Ducks, The (1992)",Children|Comedy,"Jennifer Lawrence, Al Pacino, Tom Hanks",6.4
2083,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,"Robert De Niro, Morgan Freeman, Emma Watson",4.1
2084,Newsies (1992),Children|Musical,Jennifer Lawrence,5.0
2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,"Emma Watson, Robert De Niro, Tom Cruise",3.0
2086,One Magic Christmas (1985),Drama|Fantasy,Meryl Streep,6.8
2087,Peter Pan (1953),Animation|Children|Fantasy|Musical,Morgan Freeman,5.6
2088,Popeye (1980),Adventure|Comedy|Musical,"Christopher Nolan, Steven Spielberg",3.3
